"probeset","gene","EntrezGene.ID","best_probe"
"217184_s_at","LTK","4058",FALSE
"217185_s_at","ZNF259 /// ZNF259P1","442240 /// 8882",FALSE
"217186_at","ZNF259P1","442240",TRUE
"217187_at","MUC5AC","4586",FALSE
"217188_s_at","C14orf1","11161",FALSE
"217189_s_at","SMG7","9887",FALSE
"217190_x_at","ESR1","2099",FALSE
"217192_s_at","PRDM1","639",TRUE
"217196_s_at","CAMSAP1L1","23271",TRUE
"217197_x_at","N4BP2L1","90634",FALSE
"217198_x_at","IGHA2 /// IGHD /// IGHG1 /// LOC100126583 /// LOC100510361","100126583 /// 100510361 /// 3494 /// 3495 /// 3500",FALSE
"217199_s_at","STAT2","6773",TRUE
"217200_x_at","CYB561","1534",FALSE
"217201_at","RASAL2","9462",TRUE
"217202_s_at","GLUL","2752",FALSE
"217204_at","MTRF1L","54516",TRUE
"217207_s_at","BTNL3","10917",TRUE
"217208_s_at","DLG1","1739",FALSE
"217209_at","CEACAM3","1084",TRUE
"217212_s_at","IL9R","3581",FALSE
"217213_at","SLC6A2","6530",FALSE
"217214_s_at","SLC6A2","6530",FALSE
"217216_x_at","MLH3","27030",FALSE
"217217_at","IGHA1 /// IGHA2 /// IGHG1 /// IGHG4 /// IGHM /// IGHV4-31","28396 /// 3493 /// 3494 /// 3500 /// 3503 /// 3507",FALSE
"217218_at","WAPAL","23063",TRUE
"217219_at","LOC26102","26102",FALSE
"217220_at","LOC100287387","100287387",TRUE
"217221_x_at","RBM10","8241",TRUE
"217222_at","IGHG1","3500",FALSE
"217223_s_at","BCR","613",TRUE
"217225_x_at","NOMO1 /// NOMO2 /// NOMO3","23420 /// 283820 /// 408050",FALSE
"217226_s_at","SFXN3","81855",FALSE
"217227_x_at","IGLV1-40 /// IGLV1-44","28823 /// 28825",FALSE
"217228_s_at","ASB4","51666",FALSE
"217229_at","ASB4","51666",TRUE
"217230_at","EZR","7430",TRUE
"217231_s_at","MAST1","22983",TRUE
"217232_x_at","HBB","3043",FALSE
"217234_s_at","EZR","7430",FALSE
"217235_x_at","IGLL5 /// IGLV2-11","100423062 /// 28816",FALSE
"217236_x_at","IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV4-31 /// IGHV4-59 /// LOC100126583","100126583 /// 28392 /// 28396 /// 3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3503 /// 3507",FALSE
"217238_s_at","ALDOB","229",FALSE
"217239_x_at","LOC100508797","100508797",TRUE
"217240_at","SIRPB1","10326",FALSE
"217242_at","ZNF154","7710",TRUE
"217245_at","EPAG","10824",FALSE
"217246_s_at","DIAPH2","1730",TRUE
"217248_s_at","SLC7A8","23428",TRUE
"217250_s_at","CHD5","26038",TRUE
"217252_at","SQSTM1","8878",FALSE
"217253_at","SH3BP2","6452",FALSE
"217254_s_at","EPO","2056",FALSE
"217255_at","SQSTM1","8878",FALSE
"217257_at","SH3BP2","6452",TRUE
"217258_x_at","IGLV1-40 /// IGLV1-44","28823 /// 28825",FALSE
"217260_x_at","IGHG1 /// LOC100293559","100293559 /// 3500",FALSE
"217261_at","TTTY2 /// TTTY2B","100101117 /// 60439",FALSE
"217262_s_at","CELSR1","9620",FALSE
"217263_x_at","RUNX1","861",FALSE
"217264_s_at","SCNN1A","6337",FALSE
"217265_at","PLLP","51090",FALSE
"217266_at","RPL15","6138",FALSE
"217267_s_at","RAB7A","7879",FALSE
"217268_at","RAB7A","7879",TRUE
"217269_s_at","TMPRSS15","5651",FALSE
"217270_s_at","DYRK1B","9149",FALSE
"217271_at","GNA11","2767",TRUE
"217272_s_at","SERPINB13","5275",FALSE
"217273_at","PRAMEF10","343071",TRUE
"217274_x_at","MYL4","4635",TRUE
"217275_at","TSSK2","23617",FALSE
"217276_x_at","SERHL2","253190",TRUE
"217279_x_at","MMP14","4323",FALSE
"217280_x_at","GABRA5 /// LOC100509612","100509612 /// 2558",FALSE
"217281_x_at","IGHA1 /// IGHA2 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC100126583 /// LOC100290036","100126583 /// 100290036 /// 28396 /// 3493 /// 3494 /// 3500 /// 3501 /// 3502 /// 3507",FALSE
"217282_at","MAN1A2","10905",TRUE
"217284_x_at","SERHL2","253190",FALSE
"217285_at","DGCR14","8220",FALSE
"217286_s_at","NDRG3","57446",TRUE
"217287_s_at","TRPC6","7225",FALSE
"217289_s_at","SLC37A4","2542",FALSE
"217291_at","CEACAM5","1048",FALSE
"217292_at","MTMR7","9108",TRUE
"217294_s_at","ENO1","2023",TRUE
"217295_at","MUC8","4590",TRUE
"217296_at","KIR2DL1","3802",TRUE
"217297_s_at","MYO9B","4650",TRUE
"217299_s_at","NBN","4683",TRUE
"217301_x_at","RBBP4","5928",FALSE
"217302_at","OR2F2","135948",TRUE
"217303_s_at","ADRB3","155",FALSE
"217304_at","SHMT1","6470",FALSE
"217305_s_at","ADCY10","55811",FALSE
"217307_at","ACO2","50",TRUE
"217308_at","OR1F2P","26184",TRUE
"217309_s_at","DSCR3","10311",TRUE
"217310_s_at","FOXJ3","22887",TRUE
"217312_s_at","COL7A1","1294",TRUE
"217315_s_at","KLK13","26085",FALSE
"217316_at","OR7A10","390892",TRUE
"217317_s_at","HERC2P2 /// HERC2P9","400322 /// 440248",FALSE
"217318_x_at","KIR2DL1 /// KIR2DL2 /// KIR2DL3 /// KIR2DL5A /// KIR2DL5B /// KIR2DS1 /// KIR2DS2 /// KIR2DS3 /// KIR2DS4 /// KIR2DS5 /// KIR3DP1 /// LOC727787","100132285 /// 3802 /// 3803 /// 3804 /// 3806 /// 3808 /// 3809 /// 3810 /// 553128 /// 57292 /// 727787 /// 768329",FALSE
"217319_x_at","CYP4A22","284541",TRUE
"217321_x_at","ATXN3","4287",TRUE
"217323_at","HLA-DRB6","3128",TRUE
"217325_at","KRT3","3850",TRUE
"217326_x_at","TRBC2","28638",TRUE
"217327_at","LOC100287483","100287483",TRUE
"217330_at","DISC1","27185",TRUE
"217332_at","CTAGE11P","647288",TRUE
"217334_at","OR2J3","442186",TRUE
"217335_at","FLJ11292","55338",FALSE
"217336_at","RPS10 /// RPS10P7","376693 /// 6204",FALSE
"217338_at","KRT19P2","160313",TRUE
"217339_x_at","CTAG1A /// CTAG1B","1485 /// 246100",FALSE
"217340_at","RPL21 /// RPL21P28","100131205 /// 6144",FALSE
"217341_at","DNM1","1759",TRUE
"217342_x_at","FLJ11292","55338",FALSE
"217343_at","PNLIPRP2","5408",TRUE
"217344_at","FDPS","2224",TRUE
"217346_at","LOC100293160 /// PPIA","100293160 /// 5478",FALSE
"217348_x_at","ARHGEF15","22899",TRUE
"217349_s_at","PRICKLE3","4007",TRUE
"217350_at","KRT19P2","160313",FALSE
"217353_at","HNRNPA1 /// HNRNPA1L2 /// HNRNPA1P10 /// HNRPA1P5 /// LOC642817","144983 /// 3178 /// 642817 /// 664709 /// 664721",FALSE
"217354_s_at","HPS1","3257",FALSE
"217356_s_at","PGK1","5230",FALSE
"217358_at","DNAJC16","23341",TRUE
"217359_s_at","NCAM1","4684",FALSE
"217360_x_at","IGHA1 /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC100510678","100510678 /// 28396 /// 3493 /// 3500 /// 3502 /// 3507",FALSE
"217362_x_at","HLA-DRB6","3128",FALSE
"217365_at","PRAMEF11","440560",TRUE
"217366_at","CTNNA1","1495",TRUE
"217367_s_at","ZHX3","23051",FALSE
"217369_at","IGHG1","3500",FALSE
"217370_x_at","FUS","2521",FALSE
"217371_s_at","IL15","3600",TRUE
"217373_x_at","MDM2","4193",TRUE
"217374_x_at","TARP /// TRGV3 /// TRGV5","445347 /// 6976 /// 6978",FALSE
"217377_x_at","NTRK3","4916",FALSE
"217380_s_at","XPNPEP1","7511",TRUE
"217381_s_at","TRGV5","6978",FALSE
"217383_at","PGK1","5230",TRUE
"217384_x_at","IGHV3-48 /// IGKV3-20","28424 /// 28912",FALSE
"217387_at","CAPN6","827",FALSE
"217388_s_at","KYNU","8942",FALSE
"217389_s_at","ATF5","22809",TRUE
"217392_at","BAZ2B","29994",TRUE
"217393_x_at","UBE2NL","389898",TRUE
"217395_at","MT4","84560",TRUE
"217397_at","TRD@","6964",FALSE
"217398_x_at","GAPDH","2597",FALSE
"217399_s_at","FOXO3 /// FOXO3B","2309 /// 2310",FALSE
"217403_s_at","ZNF227","7770",TRUE
"217404_s_at","COL2A1","1280",TRUE
"217405_x_at","GPLD1","2822",FALSE
"217407_x_at","PPIL2","23759",FALSE
"217408_at","MRPS18B","28973",TRUE
"217410_at","AGRN","375790",FALSE
"217411_s_at","RREB1","6239",FALSE
"217412_at","TRD@","6964",FALSE
"217413_s_at","TNXB","7148",FALSE
"217414_x_at","HBA1 /// HBA2","3039 /// 3040",FALSE
"217415_at","POLR2A","5430",FALSE
"217417_at","MYO5A","4644",TRUE
"217418_x_at","MS4A1","931",TRUE
"217419_x_at","AGRN","375790",FALSE
"217420_s_at","POLR2A","5430",TRUE
"217421_at","PIWIL2","55124",TRUE
"217422_s_at","CD22","933",FALSE
"217427_s_at","HIRA","7290",TRUE
"217428_s_at","COL10A1","1300",TRUE
"217430_x_at","COL1A1","1277",TRUE
"217431_x_at","CYBB","1536",TRUE
"217432_s_at","IDS","3423",FALSE
"217433_at","TACC1","6867",FALSE
"217434_at","MC2R","4158",TRUE
"217436_x_at","HLA-A /// HLA-F /// HLA-J","3105 /// 3134 /// 3137",FALSE
"217437_s_at","TACC1","6867",TRUE
"217441_at","USP33","23032",TRUE
"217442_at","LOC100131825","100131825",TRUE
"217445_s_at","GART","2618",FALSE
"217447_at","MAG","4099",FALSE
"217448_s_at","TOX4","9878",FALSE
"217450_at","AGFG2","3268",FALSE
"217452_s_at","B3GALT2","8707",TRUE
"217455_s_at","SSTR2","6752",FALSE
"217456_x_at","HLA-E","3133",FALSE
"217457_s_at","RAP1GDS1","5910",TRUE
"217460_at","TNP2","7142",TRUE
"217461_x_at","BTF3","689",TRUE
"217462_at","C11orf9","745",TRUE
"217463_s_at","C11orf9","745",FALSE
"217465_at","NCKAP1","10787",FALSE
"217466_x_at","RPS2","6187",TRUE
"217468_at","CYP2D6","1565",TRUE
"217469_at","IGHA1","3493",TRUE
"217473_x_at","SLC11A1","6556",FALSE
"217475_s_at","LIMK2","3985",TRUE
"217476_at","NR1D1 /// THRA","7067 /// 9572",FALSE
"217477_at","PIP5K1B","8395",TRUE
"217478_s_at","HLA-DMA","3108",TRUE
"217480_x_at","IGKC","3514",FALSE
"217483_at","FOLH1","2346",FALSE
"217484_at","CR1","1378",FALSE
"217485_x_at","PMS2P1","5379",TRUE
"217486_s_at","ZDHHC17","23390",TRUE
"217487_x_at","FOLH1","2346",FALSE
"217488_x_at","PMS2P3","5387",TRUE
"217489_s_at","IL6R","3570",TRUE
"217491_x_at","COX7C","1350",FALSE
"217492_s_at","PTEN /// PTENP1","11191 /// 5728",FALSE
"217493_x_at","NCR2","9436",FALSE
"217494_s_at","PTENP1","11191",TRUE
"217495_x_at","CALCA","796",FALSE
"217496_s_at","IDE","3416",FALSE
"217497_at","TYMP","1890",FALSE
"217499_x_at","OR7E37P","26636",TRUE
"217500_at","TIAL1","7073",TRUE
"217501_at","CIAO1","9391",TRUE
"217502_at","IFIT2","3433",TRUE
"217503_at","STK17B","9262",FALSE
"217504_at","ABCA6","23460",TRUE
"217505_at","KLHL23","151230",TRUE
"217506_at","LOC339290","339290",TRUE
"217507_at","SLC11A1","6556",TRUE
"217508_s_at","C18orf25","147339",FALSE
"217509_x_at","GRIK5","2901",FALSE
"217510_at","CRX","1406",TRUE
"217511_at","KAZALD1","81621",FALSE
"217512_at","KNG1","3827",TRUE
"217513_at","C17orf60","284021",TRUE
"217515_s_at","CACNA1S","779",TRUE
"217516_x_at","ARVCF","421",FALSE
"217517_x_at","SRPK2","6733",TRUE
"217518_at","MYOF","26509",TRUE
"217520_x_at","LOC283683","283683",TRUE
"217522_at","KCNV2","169522",TRUE
"217523_at","CD44","960",FALSE
"217525_at","OLFML1","283298",TRUE
"217526_at","NFATC2IP","84901",TRUE
"217527_s_at","NFATC2IP","84901",FALSE
"217528_at","CLCA2","9635",TRUE
"217529_at","ORAI2","80228",TRUE
"217530_at","SLC34A1","6569",TRUE
"217534_at","FAM49B","51571",TRUE
"217535_at","FAM49B","51571",FALSE
"217538_at","SGSM2","9905",TRUE
"217539_at","C18orf25","147339",TRUE
"217540_at","FAM55C","91775",TRUE
"217541_x_at","ZNF816","125893",TRUE
"217542_at","MDM2","4193",FALSE
"217543_s_at","MBTPS1","8720",FALSE
"217545_at","MYH14","79784",FALSE
"217546_at","MT1M","4499",TRUE
"217547_x_at","ZNF675","171392",TRUE
"217548_at","LOC100509130","100509130",TRUE
"217550_at","ATF6","22926",TRUE
"217551_at","OR7E14P","10819",TRUE
"217552_x_at","CR1","1378",TRUE
"217553_at","MGC87042","256227",TRUE
"217555_at","SMC1A","8243",TRUE
"217556_at","CLCN4","1183",FALSE
"217557_s_at","CPM","1368",TRUE
"217558_at","CYP2C9","1559",FALSE
"217559_at","RPL10L","140801",TRUE
"217560_at","GGA1","26088",TRUE
"217561_at","CALCA","796",FALSE
"217562_at","FAM5C","339479",TRUE
"217563_at","CLOCK","9575",TRUE
"217564_s_at","CPS1","1373",TRUE
"217565_at","GRIA3","2892",FALSE
"217566_s_at","TGM4","7047",FALSE
"217567_at","TGM4","7047",TRUE
"217568_at","EDDM3A","10876",FALSE
"217573_at","GRIN2C","2905",FALSE
"217574_at","CDH8","1006",TRUE
"217575_s_at","SOS2","6655",TRUE
"217576_x_at","SOS2","6655",FALSE
"217583_at","PAH","5053",TRUE
"217584_at","NPC1","4864",TRUE
"217585_at","NEBL","10529",TRUE
"217588_at","CATSPER2 /// CATSPER2P1","117155 /// 440278",FALSE
"217589_at","RAB40A","142684",TRUE
"217590_s_at","TRPA1","8989",TRUE
"217592_at","ZSWIM1","90204",TRUE
"217593_at","ZSCAN18","65982",TRUE
"217594_at","ZCCHC11","23318",TRUE
"217595_at","GSPT1","2935",TRUE
"217596_at","UPF3A","65110",TRUE
"217597_x_at","RAB40B","10966",TRUE
"217599_s_at","MDFIC","29969",TRUE
"217600_at","SCUBE3","222663",TRUE
"217601_at","NUP188","23511",TRUE
"217602_at","PPIA","5478",TRUE
"217603_at","ATP6V0A2","23545",FALSE
"217605_at","USP27X","389856",TRUE
"217607_x_at","EIF4G2","1982",TRUE
"217608_at","SREK1IP1","285672",TRUE
"217609_at","LRRC23","10233",FALSE
"217611_at","ERICH1","157697",TRUE
"217612_at","TIMM50","92609",TRUE
"217613_at","TMEM144","55314",TRUE
"217618_x_at","HUS1","3364",FALSE
"217620_s_at","PIK3CB","5291",TRUE
"217621_at","SLC6A2","6530",TRUE
"217623_at","MYLK3","91807",TRUE
"217624_at","PDAP1","11333",TRUE
"217626_at","AKR1C1","1645",TRUE
"217627_at","ZNF573","126231",TRUE
"217628_at","CLIC5","53405",FALSE
"217630_at","ANGEL2","90806",TRUE
"217631_at","GTPBP4","23560",TRUE
"217632_at","GNL3L","54552",TRUE
"217633_at","URB1","9875",TRUE
"217634_at","SVIL","6840",TRUE
"217635_s_at","POLG","5428",FALSE
"217636_at","POLG","5428",TRUE
"217640_x_at","SKA1","220134",TRUE
"217641_at","GPR135","64582",TRUE
"217642_at","RNF40","9810",TRUE
"217644_s_at","SOS2","6655",FALSE
"217645_at","COX16","51241",TRUE
"217646_at","SURF1","6834",TRUE
"217649_at","ZFAND5","7763",TRUE
"217650_x_at","ST3GAL2","6483",FALSE
"217652_at","MAU2","23383",FALSE
"217654_at","CFLAR","8837",FALSE
"217655_at","LOC100127972","100127972",TRUE
"217656_at","SMARCA4","6597",FALSE
"217657_at","BCAP29","55973",TRUE
"217658_at","THAP3","90326",FALSE
"217660_at","MYH14","79784",TRUE
"217661_x_at","SIX5","147912",TRUE
"217663_at","ZNF234","10780",TRUE
"217665_at","ZNF813","126017",TRUE
"217667_at","LOC729799","729799",TRUE
"217668_at","C22orf36","388886",TRUE
"217669_s_at","AKAP6","9472",TRUE
"217670_at","RPLP2","6181",TRUE
"217672_x_at","EIF1","10209",FALSE
"217673_x_at","GNAS","2778",FALSE
"217675_at","ZBTB7C","201501",TRUE
"217677_at","PLEKHA2","59339",TRUE
"217678_at","SLC7A11","23657",FALSE
"217680_x_at","RPL10","6134",TRUE
"217681_at","LOC100289775 /// WNT7B","100289775 /// 7477",FALSE
"217683_at","HBE1","3046",FALSE
"217684_at","TYMS","7298",TRUE
"217685_at","SLC16A3","9123",FALSE
"217686_at","PTPN1","5770",TRUE
"217687_at","ADCY2","108",FALSE
"217689_at","PTPN1","5770",FALSE
"217690_at","LOC100505523","100505523",TRUE
"217691_x_at","SLC16A3","9123",FALSE
"217692_at","MAGOH2","548332",TRUE
"217693_x_at","MAGOH2","548332",FALSE
"217696_at","FUT7","2529",TRUE
"217700_at","CNPY4","245812",TRUE
"217702_at","IL27RA","9466",FALSE
"217704_x_at","SUZ12P","440423",TRUE
"217705_at","PRKD1","5587",TRUE
"217707_x_at","SMARCA2","6595",FALSE
"217710_x_at","ITPK1","3705",FALSE
"217711_at","TEK","7010",TRUE
"217714_x_at","STMN1","3925",FALSE
"217716_s_at","SEC61A1","29927",TRUE
"217717_s_at","YWHAB","7529",FALSE
"217718_s_at","YWHAB","7529",FALSE
"217719_at","EIF3L","51386",TRUE
"217720_at","CHCHD2","51142",TRUE
"217722_s_at","NGRN","51335",TRUE
"217724_at","SERBP1","26135",FALSE
"217725_x_at","SERBP1","26135",FALSE
"217726_at","COPZ1","22818",TRUE
"217727_x_at","VPS35","55737",TRUE
"217728_at","S100A6","6277",TRUE
"217729_s_at","AES","166",TRUE
"217730_at","TMBIM1","64114",TRUE
"217731_s_at","ITM2B","9445",TRUE
"217732_s_at","ITM2B","9445",FALSE
"217733_s_at","TMSB10","9168",TRUE
"217734_s_at","WDR6","11180",TRUE
"217735_s_at","EIF2AK1","27102",TRUE
"217736_s_at","EIF2AK1","27102",FALSE
"217737_x_at","C20orf43","51507",TRUE
"217738_at","NAMPT","10135",FALSE
"217739_s_at","NAMPT","10135",TRUE
"217740_x_at","RPL7A","6130",TRUE
"217741_s_at","ZFAND5","7763",FALSE
"217742_s_at","WAC","51322",FALSE
"217743_s_at","TMEM30A","55754",TRUE
"217744_s_at","PERP","64065",TRUE
"217745_s_at","NAA50","80218",TRUE
"217746_s_at","PDCD6IP","10015",TRUE
"217747_s_at","RPS9","6203",FALSE
"217748_at","ADIPOR1","51094",TRUE
"217749_at","COPG","22820",TRUE
"217750_s_at","UBE2Z","65264",TRUE
"217751_at","GSTK1","373156",TRUE
"217752_s_at","CNDP2","55748",TRUE
"217753_s_at","RPS26","6231",TRUE
"217754_at","DDX56","54606",TRUE
"217755_at","HN1","51155",TRUE
"217756_x_at","SERF2","10169",TRUE
"217757_at","A2M","2",TRUE
"217758_s_at","TM9SF3","56889",TRUE
"217759_at","TRIM44","54765",TRUE
"217760_at","TRIM44","54765",FALSE
"217761_at","ADI1","55256",TRUE
"217762_s_at","RAB31","11031",FALSE
"217763_s_at","RAB31","11031",TRUE
"217764_s_at","RAB31","11031",FALSE
"217765_at","NRBP1","29959",TRUE
"217766_s_at","TMEM50A","23585",TRUE
"217767_at","C3","718",TRUE
"217768_at","C14orf166","51637",TRUE
"217769_s_at","POMP","51371",TRUE
"217770_at","PIGT","51604",TRUE
"217771_at","GOLM1","51280",TRUE
"217772_s_at","MTCH2","23788",TRUE
"217773_s_at","NDUFA4","4697",TRUE
"217774_s_at","TRMT112","51504",TRUE
"217775_s_at","RDH11","51109",FALSE
"217776_at","RDH11","51109",TRUE
"217777_s_at","PTPLAD1","51495",TRUE
"217778_at","SLC39A1","27173",TRUE
"217779_s_at","LOC100505603 /// PNRC2","100505603 /// 55629",FALSE
"217780_at","C19orf56","51398",TRUE
"217781_s_at","ZFP106","64397",TRUE
"217782_s_at","GPS1","2873",TRUE
"217783_s_at","YPEL5","51646",TRUE
"217784_at","YKT6","10652",FALSE
"217785_s_at","YKT6","10652",TRUE
"217786_at","PRMT5","10419",TRUE
"217787_s_at","GALNT2","2590",TRUE
"217788_s_at","GALNT2","2590",FALSE
"217789_at","SNX6","58533",TRUE
"217790_s_at","SSR3","6747",TRUE
"217791_s_at","ALDH18A1","5832",TRUE
"217792_at","SNX5","27131",TRUE
"217793_at","RAB11B","9230",FALSE
"217794_at","PRR13","54458",TRUE
"217795_s_at","TMEM43","79188",TRUE
"217796_s_at","NPLOC4","55666",TRUE
"217797_at","UFC1","51506",TRUE
"217798_at","CNOT2","4848",FALSE
"217799_x_at","UBE2H","7328",TRUE
"217800_s_at","NDFIP1","80762",TRUE
"217801_at","ATP5E","514",TRUE
"217802_s_at","NUCKS1","64710",FALSE
"217803_at","GOLPH3","64083",TRUE
"217804_s_at","ILF3","3609",FALSE
"217805_at","ILF3","3609",FALSE
"217806_s_at","POLDIP2","26073",TRUE
"217807_s_at","GLTSCR2","29997",TRUE
"217808_s_at","MAPKAP1","79109",TRUE
"217809_at","BZW2","28969",TRUE
"217810_x_at","LARS","51520",TRUE
"217811_at","SELT","51714",TRUE
"217812_at","YTHDF2","51441",TRUE
"217813_s_at","SPIN1","10927",TRUE
"217814_at","CCDC47","57003",TRUE
"217815_at","SUPT16H","11198",TRUE
"217816_s_at","PCNP","57092",TRUE
"217817_at","ARPC4","10093",FALSE
"217818_s_at","ARPC4","10093",TRUE
"217819_at","GOLGA7","51125",TRUE
"217820_s_at","ENAH","55740",TRUE
"217821_s_at","WBP11","51729",TRUE
"217822_at","WBP11","51729",FALSE
"217823_s_at","UBE2J1","51465",FALSE
"217824_at","UBE2J1","51465",FALSE
"217825_s_at","UBE2J1","51465",FALSE
"217826_s_at","UBE2J1","51465",TRUE
"217827_s_at","SPG21","51324",FALSE
"217828_at","SLTM","79811",TRUE
"217829_s_at","USP39","10713",TRUE
"217830_s_at","NSFL1C","55968",FALSE
"217831_s_at","NSFL1C","55968",TRUE
"217832_at","SYNCRIP","10492",FALSE
"217833_at","SYNCRIP","10492",FALSE
"217834_s_at","SYNCRIP","10492",TRUE
"217835_x_at","C20orf24","55969",TRUE
"217836_s_at","YY1AP1","55249",TRUE
"217837_s_at","VPS24","51652",TRUE
"217838_s_at","EVL","51466",TRUE
"217839_at","TFG","10342",FALSE
"217840_at","DDX41","51428",TRUE
"217841_s_at","PPME1","51400",TRUE
"217842_at","LUC7L2","51631",TRUE
"217843_s_at","MED4","29079",TRUE
"217844_at","CTDSP1","58190",TRUE
"217845_x_at","HIGD1A","25994",FALSE
"217846_at","QARS","5859",TRUE
"217847_s_at","THRAP3","9967",TRUE
"217848_s_at","PPA1","5464",TRUE
"217849_s_at","CDC42BPB","9578",TRUE
"217850_at","GNL3","26354",TRUE
"217851_s_at","SLMO2","51012",TRUE
"217852_s_at","ARL8B","55207",TRUE
"217853_at","TNS3","64759",TRUE
"217854_s_at","POLR2E","5434",FALSE
"217855_x_at","SDF4","51150",TRUE
"217856_at","RBM8A","9939",FALSE
"217857_s_at","RBM8A","9939",TRUE
"217858_s_at","ARMCX3","51566",TRUE
"217859_s_at","SLC39A9","55334",FALSE
"217860_at","NDUFA10","4705",TRUE
"217861_s_at","PREB","10113",TRUE
"217862_at","PIAS1","8554",FALSE
"217863_at","PIAS1","8554",TRUE
"217864_s_at","PIAS1","8554",FALSE
"217865_at","RNF130","55819",TRUE
"217866_at","CPSF7","79869",TRUE
"217867_x_at","BACE2","25825",TRUE
"217868_s_at","METTL9","51108",TRUE
"217869_at","HSD17B12","51144",TRUE
"217870_s_at","CMPK1","51727",TRUE
"217871_s_at","MIF","4282",TRUE
"217872_at","PIH1D1","55011",TRUE
"217873_at","CAB39","51719",TRUE
"217874_at","SUCLG1","8802",TRUE
"217875_s_at","PMEPA1","56937",TRUE
"217876_at","GTF3C5","9328",TRUE
"217877_s_at","GPBP1L1","60313",TRUE
"217878_s_at","CDC27","996",FALSE
"217879_at","CDC27","996",FALSE
"217880_at","CDC27","996",FALSE
"217881_s_at","CDC27","996",TRUE
"217882_at","TMEM111","55831",FALSE
"217883_at","MMADHC","27249",TRUE
"217884_at","NAT10","55226",TRUE
"217885_at","IPO9","55705",FALSE
"217886_at","EPS15","2060",FALSE
"217887_s_at","EPS15","2060",TRUE
"217888_s_at","ARFGAP1","55738",TRUE
"217889_s_at","CYBRD1","79901",TRUE
"217890_s_at","PARVA","55742",TRUE
"217891_at","C16orf58","64755",FALSE
"217892_s_at","LIMA1","51474",TRUE
"217893_s_at","AKIRIN1","79647",TRUE
"217894_at","KCTD3","51133",TRUE
"217895_at","PTCD3","55037",TRUE
"217896_s_at","FAM192A","80011",TRUE
"217897_at","FXYD6","53826",TRUE
"217898_at","C15orf24","56851",TRUE
"217899_at","TMEM214","54867",TRUE
"217900_at","IARS2","55699",TRUE
"217901_at","DSG2","1829",TRUE
"217902_s_at","HERC2","8924",TRUE
"217903_at","STRN4","29888",TRUE
"217904_s_at","BACE1","23621",TRUE
"217905_at","C10orf119","79892",TRUE
"217906_at","KLHDC2","23588",TRUE
"217907_at","MRPL18","29074",TRUE
"217908_s_at","DCAF6","55827",TRUE
"217909_s_at","MLX","6945",FALSE
"217910_x_at","MLX","6945",FALSE
"217911_s_at","BAG3","9531",TRUE
"217912_at","DUS1L","64118",TRUE
"217913_at","VPS4A","27183",TRUE
"217914_at","TPCN1","53373",TRUE
"217915_s_at","RSL24D1","51187",TRUE
"217916_s_at","FAM49B","51571",FALSE
"217917_s_at","DYNLRB1","83658",FALSE
"217918_at","DYNLRB1","83658",TRUE
"217919_s_at","MRPL42","28977",TRUE
"217920_at","MAN1A2","10905",FALSE
"217921_at","MAN1A2","10905",FALSE
"217922_at","MAN1A2","10905",FALSE
"217923_at","PEF1","553115",TRUE
"217924_at","C6orf106","64771",TRUE
"217925_s_at","C6orf106","64771",FALSE
"217926_at","C19orf53","28974",TRUE
"217927_at","SPCS1","28972",TRUE
"217928_s_at","PPP6R3","55291",TRUE
"217929_s_at","KIAA0319L","79932",TRUE
"217930_s_at","TOLLIP","54472",TRUE
"217931_at","CNPY3","10695",TRUE
"217932_at","MRPS7","51081",TRUE
"217933_s_at","LAP3","51056",TRUE
"217934_x_at","STUB1","10273",TRUE
"217935_s_at","UQCC","55245",TRUE
"217936_at","ARHGAP5","394",TRUE
"217937_s_at","HDAC7","51564",TRUE
"217938_s_at","KCMF1","56888",TRUE
"217939_s_at","AFTPH","54812",TRUE
"217940_s_at","CARKD","55739",TRUE
"217941_s_at","ERBB2IP","55914",TRUE
"217942_at","MRPS35","60488",TRUE
"217943_s_at","MAP7D1","55700",TRUE
"217944_at","POMGNT1","55624",TRUE
"217945_at","BTBD1","53339",TRUE
"217946_s_at","SAE1","10055",TRUE
"217947_at","CMTM6","54918",TRUE
"217948_at","FAM127B","26071",TRUE
"217949_s_at","VKORC1","79001",TRUE
"217950_at","NOSIP","51070",TRUE
"217951_s_at","PHF3","23469",FALSE
"217952_x_at","PHF3","23469",FALSE
"217953_at","PHF3","23469",TRUE
"217954_s_at","PHF3","23469",FALSE
"217955_at","BCL2L13","23786",TRUE
"217956_s_at","ENOPH1","58478",TRUE
"217957_at","C16orf80","29105",TRUE
"217958_at","TRAPPC4","51399",FALSE
"217959_s_at","TRAPPC4","51399",TRUE
"217960_s_at","TOMM22","56993",TRUE
"217961_at","SLC25A38","54977",TRUE
"217962_at","NOP10","55505",TRUE
"217963_s_at","NGFRAP1","27018",TRUE
"217964_at","TTC19","54902",TRUE
"217965_s_at","SAP30BP","29115",TRUE
"217966_s_at","FAM129A","116496",FALSE
"217967_s_at","FAM129A","116496",TRUE
